LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/est%C3%A1gio-administra%C3%A7%C3%A3o-gest%C3%A3o-comercial-1-at-biosetavagas-3045173186?refId=WTf9T7tgYahU%2FT6fRqo4PQ%3D%3D&trackingId=lKs1wLR4TYD25cxJTYllVg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio   administracao gestao comercial (1);   AtividadesManter cadastros de clientes atualizados nos sistemas utilizados  Atender e direcionar ligacoes telefonicas  Dar suporte aos demais colegas do setor  Auxiliar na elaboracao de plano de atendimento   orcamentos   propostas   procedendo com os respectivos registros  Auxiliar na organizacao de reunioes de implantacao de contrato   com os demais envolvidos  Auxiliar vendedores externos na liberacao de atendimentos   seguindo os procedimentos pertinentes  Auxiliar na liberacao de contratos para o faturamento  Auxiliar na emissao de requisicoes de demandas de compras para liberacao dos servicos.HorarioDe segunda a sexta: 06h/dia - A combinar.ResidenciaPreferencialmente residir no municipio de Esteio ou arredores.RequisitosEstar cursando: Tecnico ou Superior em Administracao ou Gestao Comercial.Ter conhecimento no Pacote Office.Ter vontade de aprender   ser organizado   possuir boa comunicacao e postura.Residir em Esteio ou arredores.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/analista-gestao-de-pessoas-jr-at-rtmvagas-3045176847?refId=WTf9T7tgYahU%2FT6fRqo4PQ%3D%3D&trackingId=P%2BXjGEc6LYHUUw%2BTGS2djw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista gestao de pessoas jr.;           QUEM E O ANALISTA DE RH JRO Analista de #RH e quem adora trabalhar com pessoas e para pessoas! E que promove a atracao e retencao de novos RTMers   e aquele(a) que esta sempre disposto a ajudar o pessoal   que curte trazer novidades e novas solucoes para nosso RH   e tambem que tem mente inquieta e adora aprender!Se ja tiver vivencia em mundo Tech sera otimo   se nao tiver   a gente ensina! ?E claro tem que ter   #INOVACAO NO DNA!Veja Os Desafios Que Temos Pela Frente Recrutamento e de selecao (maioria cargos de TI)   realizando entrevistas por competencias   parecer e inventario comportamental   Levantar necessidades de treinamento e desenvolvimento   junto as areas   buscando desenvolver os colaboradores dentro das competencias da empresa   Aplicar instrumentos de avaliacao de desempenho 360o   apurando resultados e elaborando relatorios   Acompanhamento do programa de estagio e programa de Jovem Aprendiz   Propor e promover acoes de melhora de clima organizacional   Elaboracao   atualizacao e controle dos indicadores da area   Garantir a execucao e cumprimento do programa de qualidade de vida   Acoes de endomarketing em datas comemorativas e Apoio a area de administracao de pessoal.Habilidades Tecnicas Ensino superior completo em Administracao   Psicologia   Pedagogia   Gestao de Recursos Humanos ou cursos correlatos   Desejavel conhecimento em recrutamento e selecao de vagas de TI   elaboracao de parecer de candidatos   entrevistas de competencias.Habilidades Interpessoais Organizacao   Vontade de aprender   Comprometimento   Visao Sistemica   Comunicacao Interpessoal e Atendimento Diferenciado.Tornando-se RTMer Voce Tera Esses Beneficios Carga horaria: Comercial Salario: Favor informar a pretensao salarial Plano de Saude e Odontologico Bradesco Seguro de Vida Empresarial Vale Transporte Previdencia Privada App de Convenios e Descontos Programa de Educacao Corporativa Vale Alimentacao/Vale Refeicao: R$54  00 dia util Gift Card Gympass No Dress Code Bonus anual          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-comercial-porto-alegre-at-stemacvagas-3045175629?refId=WTf9T7tgYahU%2FT6fRqo4PQ%3D%3D&trackingId=vzgdvRe4AxGeOX5gqwMZTw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio comercial - porto alegre;   Estar cursando Superior em Administracao   Gestao Comercial   Processos Gerenciais ou cursos afns  Conhecimentos em excel  Conhecimento em sistema SAP  Ser proativo   concentrado   dinamico   organizado e responsavel.Dar apoio a area comercial da empresa  Acompanhar cotacoes de vendas  Realizar cadastro de clientes  Realizar lancamento de dados comerciais  Outras atividades da area.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-planejamento-de-vendas-at-arezzocovagas-3045155218?refId=WTf9T7tgYahU%2FT6fRqo4PQ%3D%3D&trackingId=ixkqgC82%2BVUdfI%2BBySH3Fw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio planejamento de vendas;   Cursando Superior em Engenharias   Gestao Comercial   Administracao ou afins (preferencialmente semestres iniciais)Ter disponibilidade para estagiar 6 horas diarias   de segunda a sexta-feira   em Campo BomBons conhecimentos em Excel e pacote Office.Apoio aos Analistas da area   na geracao de relatorios   acompanhamento de indicadores   construcao de apresentacoes.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-comercial-at-emotionstudiosvagas-3045162173?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=cPmDl%2FFy1YYf1D3U9jrK8w%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagio - Comercial;           PRE-REQUISITOS PARA O DESAFIOEstar cursando ensino superior em areas de Gestao Comercial   Comunicacao Social ou similares  Ter atuado com pacote office  Facilidade em se relacionar com pessoas  Facilidade em comunicar (forma oral e escrita)  O QUE CONSIDERAMOS GRANDES DIFERENCIAISExperiencia na area de vendas e qualificacao de leads  Ser uma pessoa organizada   comprometida   disciplinada   proativa e com capacidade analitica.ESPERAMOS QUE VOCEGere listas de clientes e pesquise informacoes   Realize o processo de qualificacao da base de contatos   Trabalhe no processo de prospeccao atraves de envio de emails e ligacoes estrategicas para conversao de novos clientes  Atualize status e estagios dos leads nas ferramentas adotadas. Acompanhe o funil de vendas e faca os processos de requalificacao da base e dos bounce  Aplique as tecnicas de outbound constantemente em suas acoes e atividades. Participe das construcoes de discursos estrategicos juntamente com o time comercial.Acompanhe os indicadores e a estruturacao de relatorios estrategicos.Confeccione Diagnosticos e faca agendamento de reunioes.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-a-central-de-opera%C3%A7%C3%B5es-banco-de-talentos-sp-at-cieecentrodeintegracaoempresaescolavagas-3045170893?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=HC7l7tG6jNe0vQYGu5PjBg%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagiario(a) - central de operacoes - banco de talentos - sp;   Ensino Superior Cursando em: Administracao   Gestao de Recursos Humanos   Marketing   Publicidade e Propaganda e Gestao Comercial  Cursando a partir do 1o ate o 6o semestre no periodo matutino ou noturno  Sera um diferencial ter conhecimento no Pacote Office e/ou G-Suite nivel basico.Atender estudantes para cadastramento e divulgacao de oportunidades de estagio/aprendizagem  Direcionar o publico estudantil para as paginas do Portal de acordo com o servico solicitado  Realizar triagens de acordo com o perfil solicitado nas oportunidades  Cadastrar dados dos programas de estagio/aprendizagem   mantendo o banco de dados atualizado.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-sales-ops-at-contasimplesvagas-3045175990?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=S%2BJjBzK4068kIIP2cjjn6g%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagio sales ops;   Vontade de aprender e essencial!Capacidade de interpretar numeros e tirar conclusoesIdentificar oportunidades de melhorias nos processos Boa comunicacao oral e escritaConhecimento do Pacote officeGeracao de relatorios e analises a partir dos indicadores de vendasAuxiliar na atualizacao e gestao do CRM (HubSpot)   visando garantir a integridade dos dados e informacoesAcompanhar e auxiliar na evolucao do processo de vendas e sua documentacao.Auxiliar na elaboracao e execucao de projetos para evolucao da eficiencia da area comercial.Auxiliar no processo de geracao e enriquecimento de listas para prospeccao          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-administra%C3%A7%C3%A3o-porto-alegre-at-stemacvagas-3045168869?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=W2IyTDOxMoTmjUk%2Ffa0dXw%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagio administracao (porto alegre);   Estar cursando Superior em Administracao   Gestao Comercial   Processos Gerenciais ou cursos afins  Ter dominio em Excel  Conhecimento em sistema SAP  Ser proativo   e ter boa comunicacao  Concentrado   dinamico   organizado e responsavel.Dar apoio a area pos-vendas da empresa  Realizar lancamentos e controle de dados em Excel  Realizar atualizacao de status em Excel  Elaborar relatorios em Excel  Outras atividades da area.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-comercial-assistente-de-backoffice-at-underserversdatacentersvagas-3045156965?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=7JaEO6gtezH2QdNXZbNncw%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagio comercial: assistente de backoffice;   Estar cursando ensino superior em Administracao   Gestao Comercial   Processos Gerenciais   Gestao Financeira ou cursos relacionadosConhecimento em Pacote OfficeHabilidade na utilizacao de e-mailHabilidade na navegacao de internetREQUISITOS DESEJAVEISExperiencia com mercado de tecnologiaFormalizacao de contratosAcompanhar pagamentos e ativacao dos servicosAtendimento ao clienteManter CRM atualizado com todas as atividades desenvolvidasCotacao/contratacao de transporteAcompanhar a fila de chamados trazendo solucoesElaborar propostasAgendar reunioesRealizar atividades externas junto a bancos e correios conforme demanda.Auxiliar em toda rotina administrativa          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-a-central-de-opera%C3%A7%C3%B5es-35-at-cieecentrodeintegracaoempresaescolavagas-3045180750?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=xoUnjQ6FoVPH%2BOF23DnKoQ%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagiario(a) - central de operacoes (35);   Ensino Superior Cursando em Administracao   Marketing   Gestao Comercial e/ou Publicidade e Propaganda  Cursando a partir do 1o ate o 6o semestre no periodo matutino ou noturno.Sera um diferencial ter Conhecimento no Pacote Office e/ou G-Suite nivel basico.Atender estudantes para cadastramento e divulgacao de oportunidades de estagio/aprendizagem  Direcionar o publico estudantil para as paginas do Portal de acordo com o servico solicitado  Realizar triagens de acordo com o perfil solicitado nas oportunidades  Cadastrar dados dos programas de estagio/aprendizagem   mantendo o banco de dados atualizado.          Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/estagio-consultor-de-venda-at-criado-por-equipe-ci-3016436208?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=gq%2FqI6mNQ%2B2E1ru3Q52MUA%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card;ESTAGIO CONSULTOR DE VENDA;           Atuacao junto a equipe comercial no atendimento de cliente em loja  Auxiliar na venda de produtos voltados para saude   beleza e bem-estar  Auxiliar no controle de estoque fisico e fluxo de caixa  Auxiliar na geracao de orcamentos e cadastro de clientes  Auxiliar em pedidos para abastecimento de estoque  Auxiliar na divulgacao de campanhas nas redes sociais  Auxiliar na organizacao geral do mostruario  HabilidadesOtima comunicacao   proatividade e organizacao.RequisitosCursando Gestao Comercial   Processos Gerenciais   Administracao   Marketing e areas correlatas.Conhecimento intermediario do Pacote Office.                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-de-intelig%C3%AAncia-de-mercado-at-makerh-3020402747?refId=KE0agolQZtLVV3QsK3pU9w%3D%3D&trackingId=YjG%2Bd2fmhQ8w1Yf25zKZVw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card;ESTAGIO DE INTELIGENCIA DE MERCADO;           Executara as atividades do projeto de engenharia de vendas. Criacao e atualizacao de planilhas   elaboracao de relatorios   busca e analise dados de mercado. Fazer acompanhamentos dos projetos da area.RequisitosEscolaridade: Cursando Gestao Comercial   Estatistica   Engenharia de Producao ou Mecanica   Marketing   Administracao a partir de 3o Periodo.BOLSA: R$ 1.000  00BENEFICIOS: Vale Transporte   Alimentacao na empresa   Uniforme e Seguro de Vida.LOCAL: Contagem / MGCadastre seu curriculo abaixo ou envie para o e-mail: rh3@makerh.com.br com o titulo da vaga de interesse.                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-suporte-e-atendimento-ao-cliente-montes-claros-mg-1-at-atsinformaticavagas-3045169782?refId=2kSztrepj5upAQ6Mqlex2Q%3D%3D&trackingId=%2Fmf5kR5%2Bx71bBxuPk8J4Yw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card;Estagio em suporte e atendimento ao cliente (montes claros - mg) (1);           A ATS e uma empresa de tecnologia e inovacao   que desenvolve softwares de gestao empresarial especialistas para os segmentos de varejo   atacado e servicos.Fundada em 1991   com foco em gestao e eficiencia   se consolidou com diferenciais relevantes no mercado brasileiro conquistando clientes satisfeitos e parcerias duradouras.Com matriz em Belo Horizonte   Minas Gerais   conta com 5 filiais proprias e mais de 40 unidades de negocios espalhadas em 17 estados brasileiros.Quer fazer parte do nosso time?Temos oportunidade para: Estagio em Suporte e Atendiemnto ao Cliente   em Montes Claros - MG.Buscamos profissional proativo   organizado   comunicativo   com muita vontade de aprender e que tenha muito interesse em se desenvolver e crescer juntamente com a empresa.RequisitosCursando ensino tecnico em informatica   superior em Administracao   Gestao comercial   Sistemas de Informacao   Ciencia da computacao ou areas correlatas  Bons conhecimentos em Informatica.Experiencia em Suporte ou atendimento ao cliente sera considerado um diferencial.#SejaATS                Exibir mais                   Exibir menos;30
