LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/analista-de-marketing-sr-at-sika-corporation-2973145599?refId=O6NTSKpQJqfKzeKOyr33dQ%3D%3D&trackingId=iRVfiGgLe8L0sQ2MH8A5WQ%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card;Analista de Marketing Sr.;           10939BRJob ID:10939BRExciting Challenges: Criacao de briefings   planejamento   acompanhamento   criacao e execucao de campanhas online   de acordo com publico-alvo e personas. Desenvolvimento cronograma para producao de fotos e videos para as Redes Sociais. Entendimento de regua de relacionamento e funil de vendas   otimizando a geracao e conversao de leads. Planejamento de campanhas e acoes de lancamento/manutencao dos produtos com foco em clientes B2B e B2C. Apoio a gestao dos canais online da companhia. Conhecimento em ferramentas para gestao e analise de midias e ferramentas de performance. Responsavel por liderar projetos online com fornecedores externos para desenvolvimento de sites   landing pages e aplicativos. Elaboracao e acompanhar cronogramas   relatorios para analise gerencial e indicadores de acompanhamento das demandas das areas parceiras   como o Marketing. Realizacao do planejamento operacional dos projetos digitais das marcas do portfolio da companhia   junto com os gerentes de produto. Interface com area de vendas   para acompanhamento de metas   acoes de engajamento e propostas estrategicas.Job Title:Analista de Marketing Sr.Country:Brasil Location:Sao Paulo Job Category:Marketing We Need Your Skills: Formacao superior completa em: Marketing   Marketing Digital   Publicidade e Propaganda   Design Grafico   Artes ou areas correlatas. Conhecimento em SEO   Links patrocinados   Marketing de Conteudo   Google Analytics   Ferramentas de gestao e mensuracao de resultados de redes sociais   Ferramentas de pesquisa de palavras-chave. Gestao de Midias Sociais. Pacote Office - Word   PPT e Excel. Experiencia com ferramentas de agendamento de redes sociais. Sera um diferencial e xperiencia no desenvolvimento   execucao e monitoramento de campanhas de incentivo para clientes e equipes de vendas. Intro:Ao se candidatar voce concorda em ser direcionado ao banco de dados da Sika   onde suas informacoes serao tratadas confidencialmente de acordo com as leis de protecao de dados do pais.;21
https://br.linkedin.com/jobs/view/assistente-marketing-at-toprecursoshumanosvagas-3030767876?refId=O6NTSKpQJqfKzeKOyr33dQ%3D%3D&trackingId=7HfQEGfymI93ixe2Xn%2BZRw%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card;Assistente marketing;           ATIVIDADES DESENVOLVIDAS: Planejamento e divulgacao em midias sociais   Acompanhamento das plataformas digitais internas e concorrentes   Elaboracao de materiais graficos   Elaboracao de campanhas de vendas   Orcamento de materiais e produtos   conhecimentos tecnicos.REQUISITOS: Minimo 01 ano de experiencia. Superior completo ou cursando   Jornalismo   Design   Publicidade ou Marketing. Conhecimento em Corel ou Ilustrator   Photoshop   Pacote Office   CNH B.HORARIO: Segunda a Sexta feira das 08:00 as 17:48.SALARIO: A combinar.BENEFICIOS: Vale refeicao R$ 425  00. Plano de Saude apos 3 meses.;21
https://br.linkedin.com/jobs/view/analista-de-marketing-marca-alme-at-arezzocovagas-3030762961?refId=O6NTSKpQJqfKzeKOyr33dQ%3D%3D&trackingId=GjsaeKFEeWI5qQnnD%2FvTCw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card;Analista de marketing   marca alme;   Formacao completa ou cursando em Marketing   Publicidade e Propaganda   Design ou areas correlatas   Conhecimento em Midias Digitais e Ferramentas de Analises   Conhecimento em Orcamentos e Custos   Conhecimento em Planejamento de Marketing.Responsavel por executar e definir a estrategia de comunicacao online e guiar as acoes de comunicacao   promocao e marketing relacionadas ao e-commerce da marca Alme   com o objetivo de garantir o atingimento da meta de ROI (Retorno sobre o investimento) do canal e preservacao da marca   com base nas definicoes de meta da companhia e gerenciamento do orcamento disponibilizado.;21
https://br.linkedin.com/jobs/view/analista-de-marketing-coza-e-haus-concept-at-grupobrinoxvagas-3030760865?refId=O6NTSKpQJqfKzeKOyr33dQ%3D%3D&trackingId=8EkP7kUIPwC4Jzg2C%2FXaPQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card;Analista de marketing - coza e haus concept;   Ensino Superior Completo ou em andamento em Marketing   Publicidade e Propaganda   Relacoes Publicas e/ou cursos correlatos.Excel intermediario (pacote office)   Conhecimento em softwares de edicao/design   Corel Draw   Photoshop   Adobe Illustrator.Nocoes de e-commerce.Experiencia na area de   no minimo   02 anos na area de marketing.Desejavel: Ingles e Espanhol nivel intermediario.Vivencia no segmento de utilidades domesticas sera considerando como diferencial.Desenvolver as acoes e estrategias de marketing para as marcas Coza e Haus  Planejar e desenvolver a criacao da arte dos materiais online e off-line das marcas do Grupo  Fazer o atendimento de fornecedores (empresas de computacao grafica   graficas   fotografias   agencia de propaganda eassessoria de imprensa)   realizando o briefing e orientando os parceiros sobre os objetivos da empresa  Realizar a gestao dos fornecedores   acompanhando o andamento dos projetos e atividades   garantindo as entregas dentro dosprazos estabelecidos   com qualidade e de acordo com as estrategias definidas pela gestao da area  Organizar e acompanhar o trabalho de fotos e producoes realizadas para atender as marcas  Participar ativamente das reunioes de produtos das marcas   entendendo o processo desde a origem  Trabalhar diretamente com criacao   desenvolvendo novos projetos   campanhas e participando do lancamento de produtos  Participar do desenvolvimento e cadastro de novos produtos e atualizar itens ja em linha  Contribuir com a elaboracao e controle dos orcamentos da area  Acompanhar e monitorar a manutencao da comunicacao visual da empresa  Programar   acompanhar e controlar a criacao de conteudo para midias sociais  Atuar como fio condutor entre as marcas   agencia de propaganda e os influenciadores digitais.;21
https://br.linkedin.com/jobs/view/analista-de-marketing-digital-at-corporate-rh-3020408053?refId=O6NTSKpQJqfKzeKOyr33dQ%3D%3D&trackingId=BZJZkvw4F55ttqmmdIG80Q%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card;Analista de Marketing Digital;   Analista de Marketing Digital - Regiao de Ribeirao Preto/SP Reportando-se Ao Diretor Geral   Suas Principais Atividades IncluiraoPlanejar e executar estrategias direcionadas para a area de midias digitais  Implementar e otimizar campanhas de marketing  Gerir osite institucional e pagina de e-commerce  Elaborar relatorios informativos com acoes realizadas pela equipe de Marketing  Realizar analises de testes AB  Elaborar analises estrategicas da performance   definindo KPIs e monitorando-os.Para Esta Posicao   e ImprescindivelExperiencia em ferramentas como: Google Analytics  Google Ads eFacebook Ads  Conhecimentoem SEO  Pacote Office Intermediario.Para Esta Posicao   e DesejavelGraduacao completa em Comunicacao   Marketing ou areas relacionadas  Conhecimento basico em Design Grafico (softwares graficos como: Illustrator   Photoshop   etc)  Experiencia com contas focadas em branding.Buscamos profissionais com boa capacidade de comunicacao   organizados   proativos e com alto nivel de criatividade.Interessados devem enviar o curriculo com pretensao salarial para perfil@corporaterh.com.br   mencionando Analista de Marketing Digital.;21
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-marketing-at-senac-ararangu%C3%A1-2993121548?refId=O6NTSKpQJqfKzeKOyr33dQ%3D%3D&trackingId=1wHN3ZDr4BSCZ4GljdGgrw%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card;Estagiario de marketing;           Gosta de marketing   tem conhecimento nas ferramentas de criacao e edicao de imagens e quer trabalhar com uma equipe que transpira criatividade?O Senac Ararangua esta contratando para estagio em marketing.O que fara parte da sua rotina:-Atualizacao e Monitoramento de redes sociais  -Adaptacao e criacao de pecas das campanhas disponibilizadas  -Atendimento a clientes pelas redes sociais e presencialmente  -Geracao de conteudo para redes sociais.O que esperamos de voce:- Cursando graduacao na area de gestao   marketing   comunicacao   design   publicidade   ou afins  - Conhecimento em midias digitais  - Habilidade nos softwares de criacao e edicao de materiais graficos (ILLUSTRATOR E PHOTOSHOP).;21
https://br.linkedin.com/jobs/view/eletr%C3%B4nica-automotiva-experi%C3%AAncia-em-dire%C3%A7%C3%A3o-el%C3%A9trica-at-gwk-direcao-hidr%C3%A1ulica-3015127550?refId=otDwKVt2hp6GyXeBfiyrXg%3D%3D&trackingId=HQ%2Bo5rSh8LaZ2GEckJ8Dfg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card;Eletronica automotiva ( experiencia em direcao eletrica);           estou a procura de alguem que tenha experiencia em direcao eletrica para fecharmos parceria    estou importando o dispositivo para programacao e teste de direcao eletrica   a pessoa tem que fazer troca de componentes na placa   saber soldar    usar paquimetro   usar scaner    lembrando que o servico e em bancada .;23
https://br.linkedin.com/jobs/view/bolsista-engenharia-el%C3%A9trica-mec%C3%A2nica-eletr%C3%B4nica-mecatr%C3%B4nica-automotiva-de-energias-graduado-at-instituto-euvaldo-lodi-2897872495?refId=otDwKVt2hp6GyXeBfiyrXg%3D%3D&trackingId=zhAtLphL2HkKFR%2FNIuCUtQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card;Bolsista(Engenharia Eletrica  Mecanica  Eletronica  Mecatronica  Automotiva  de Energias ) Graduado;"   DESCRICAOProjeto de Inovacao e Desenvolvimento Tecnologico na Empresa Bosch em parceria com IEL/PRA Empresa Bosch   Esta Com Um Projeto ""Desenvolvimento e Aplicacao De Kit Modular Para Eletrificacao Veicular (KEV)""   Para Atuacao Nesse Projeto Buscamos Um Bolsista Conforme AbaixoFormacao: Engenharia Eletrica   Mecanica   Eletronica   Mecatronica   Automotiva   de Energias e afins   com titulo obtido nos ultimos 5 anos.Idioma: Ingles IntermediarioConhecimentos Tecnicos DesejaveisNocoes de Sistemas Automotivos   de Gerenciamento de ProjetosAtividades Realizadas No ProjetoDesenvolvimento integral de um conjunto modular de Powertrain e controle para veiculos hibridos e eletricos.Carga horaria de acordo com o plano de atividades acordado com o Tutor do ProjetoValor da Bolsa: R$ 2500  00Duracao: 12 meses.Local: Curitiba/PRLocal de trabalho: Curitiba   PRRegime de contratacao de tipo: OutrosJornada: Periodo IntegralArea e especializacao profissional: Engenharia - Engenharia Eletrica   Eletronica   EletrotecnicaNivel hierarquico: TraineeREQUISITOSEscolaridade Minima: Ensino SuperiorIdiomas Ingles (Avancado)Disponibilidade para mudar de residenciaHABILIDADESresilienciarelacionamento interpessoalcomprometimentoplanejamentopersistenciaMicrosoft Excelcomunicacaocriatividadedeterminacaoespirito de equipeinovacaoproatividad";23
https://br.linkedin.com/jobs/view/analista-de-processos-pj-at-edcunismartvagas-3030774085?refId=otDwKVt2hp6GyXeBfiyrXg%3D%3D&trackingId=GFhsdh4QaUQQ9sqUciIIJQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista de processos (pj);   Graduacao em Engenharia de Producao   Engenharia eletrica ou engenharia mecatronica  Ingles nivel: Basico ou Intermediario  DiferencialLean Manufacturing   Iso 9000   6 sigma  Experiencia na industria de lampadas   industria automotiva   industria de manufatura eletronica  Elaborar instrucoes para linhas produtivas: Instrucoes de setup   montagem e inspecao   Elaborar caderno de especificacoes tecnicas para desenvolvimento de dispositivos de montagem junto a fornecedores   Realizar estudo de tempos e metodos produtivos e cronoanalise  Visita em fornecedores  Participacao na elaboracao de treinamentos para areas produtivas  Realizar estudos de melhoria continua baseado em lean manufacturing.;23
https://br.linkedin.com/jobs/view/fv-42-22-analista-de-automa%C3%A7%C3%A3o-1-at-soditechltdavagas-3030767062?refId=otDwKVt2hp6GyXeBfiyrXg%3D%3D&trackingId=tiHPLXrkVtOqxRZ3SZzyLQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card;Fv 42-22 - analista de automacao (1);   AtividadesDesenvolvimento de modulos eletronicos automotivos atuando na fase de concepcao e industrializacao de pecas para os sistemas de controle motor de veiculos a combustao   eletrico e hibrido   bem como de modulos para sistemas de controle do veiculo  A atividade ocorre em conjunto com outras areas da engenharia e com fornecedores externos   sendo responsavel pela correta especificacao e validacao do produto  Participacao em projetos globais   desenvolvendo pecas para veiculos comercializados em diversas regioes do mundo e em parceria com fornecedores distribuidos ao redor do globo.RequisitosExperiencia em eletronica embarcada   desenvolvimento de hardware   desenvolvimento/engenharia de produto  Desejavel experiencia na area automotiva   sistemas embarcados automotivo e controle motor.INTERESSADOS ENVIAR CURRICULO PARA: COM O NOME E NUMERO DA VAGA.ENTRE NO GRUPO DO TELEGRAM PARA RECEBER AS VAGAS DIRETO NO SEU CELULAR:https://t.me/soditech;23
https://br.linkedin.com/jobs/view/engenheiro-de-produto-at-grupomouravagas-3030785531?refId=otDwKVt2hp6GyXeBfiyrXg%3D%3D&trackingId=Fzl0NKTVjLB6%2F%2Fx36a0UAg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card;Engenheiro de Produto;   Superior Completo em Engenharia Eletrica ou Eletronica   Mecanica   Mecatronica   Automotiva   Naval   Aeronautica   Sistemas ou areas correlatas  Ingles avancado  Desejavel Pos graduacao em Engenharia Eletrica   Eletronica   Telecomunicacoes ou areas afins  Desejavel experiencia em gestao de projetos  Desejavel experiencia com desenvolvimento do produto (Telecom   Tracao   Micromobilidade   Ferroviario e/ou Automotivo)  Conhecimentos em linguagem de programacao C#/Python e um diferencial  Certificacao ferramentas de definicao de causa raiz e um diferencial (Six Sigma   Kaizen   outras)  Experiencia em acumuladores de litio e um diferencial.Apoiar nas analises e criticas em relacao as solucoes tecnicas de acumuladores de Ions de Litio para as veiculos eletricos  Apoiar no desenvolvimento de solucoes em baterias de Ions de Litio   suportando as atividades de especificacao tecnica do produto  Apoio em atividades do processo de transferencia de tecnologia entre parceiros e o Grupo Moura  Atuar em conjunto com o parceiro tecnologico ITEMM no desenvolvimento de projetos de acumuladores de Ions de Litio para aplicacoes de automotivas   ferroviarias   micromobilidade e veiculos industriais  Suportar a equipe de negocio na importacao de baterias de Litio   avaliando as possibilidades  Suportar a modelagem do negocio da Unidade de Litio  Ser o apoio tecnico da area comercial Moura  Conhecer o produto e suas especificidades  Identificar e propor novas tendencias/aplicacoes para baterias de Ions de litio no segmento de veiculos eletricos  Desenvolver   analisar e criticar solucoes tecnicas de acumuladores de Ions de litio  Suportar o processo de industrializacao das baterias de Ions de litio em parceira com a equipe de manufatura  Desenvolver documentacao de projeto/produto (DFMEA   BOM   Ficha Tecnica   Enxoval do Produto   etc.)  Suportar time de engenharia dos clientes e de qualidade de manufatura na definicao das causas raizes de problemas de qualidade encontrados.Ser a interface entre Moura e os fornecedores nas definicoes de estrategias tecnologicas   definindo junto aos mesmo a tecnologia mais adequad;23
